卡BIN,银行名称,卡种
955998285,农业银行,0
955998286,农业银行,0
62215185,邮储银行,0
62215187,邮储银行,0
62215188,邮储银行,0
62215182,邮储银行,0
955998294,农业银行,0
955998295,农业银行,0
955998292,农业银行,0
955998293,农业银行,0
955998290,农业银行,0
955998291,农业银行,0
955998298,农业银行,0
955998299,农业银行,0
955998296,农业银行,0
955998297,农业银行,0
955550,招商银行,0
955998302,农业银行,0
955998300,农业银行,0
955998301,农业银行,0
955998319,农业银行,0
955998317,农业银行,0
955998318,农业银行,0
955998315,农业银行,0
955998316,农业银行,0
955998324,农业银行,0
955998325,农业银行,0
955998322,农业银行,0
955998323,农业银行,0
955998320,农业银行,0
955998321,农业银行,0
955998328,农业银行,0
62218179,邮储银行,0
62218177,邮储银行,0
62218173,邮储银行,0
955998335,农业银行,0
955998333,农业银行,0
955998334,农业银行,0
955998331,农业银行,0
955998332,农业银行,0
955998330,农业银行,0
62218170,邮储银行,0
955998339,农业银行,0
955998337,农业银行,0
955998338,农业银行,0
62218188,邮储银行,0
62218187,邮储银行,0
62218185,邮储银行,0
955998346,农业银行,0
955998347,农业银行,0
955998345,农业银行,0
955998342,农业银行,0
955998343,农业银行,0
955998340,农业银行,0
955998341,农业银行,0
62218182,邮储银行,0
955998348,农业银行,0
955998357,农业银行,0
955998358,农业银行,0
955998355,农业银行,0
955998356,农业银行,0
955998353,农业银行,0
955998351,农业银行,0
955998352,农业银行,0
955998360,农业银行,0
955998361,农业银行,0
955998368,农业银行,0
955998369,农业银行,0
955998366,农业银行,0
955998367,农业银行,0
955998365,农业银行,0
622150653,邮储银行,0
62215022,邮储银行,0
62215024,邮储银行,0
62215026,邮储银行,0
62215033,邮储银行,0
62215039,邮储银行,0
62215036,邮储银行,0
62215042,邮储银行,0
62215045,邮储银行,0
62215052,邮储银行,0
62215058,邮储银行,0
62215010,邮储银行,0
62215011,邮储银行,0
62215012,邮储银行,0
62215019,邮储银行,0
62215016,邮储银行,0
62218136,邮储银行,0
62218133,邮储银行,0
62218139,邮储银行,0
955998135,农业银行,0
955998136,农业银行,0
622188653,邮储银行,0
62218145,邮储银行,0
62218142,邮储银行,0
62218149,邮储银行,0
955998147,农业银行,0
955998144,农业银行,0
62218158,邮储银行,0
62218152,邮储银行,0
955998151,农业银行,0
955998152,农业银行,0
955998157,农业银行,0
955998158,农业银行,0
955998155,农业银行,0
955998156,农业银行,0
955998153,农业银行,0
955998154,农业银行,0
62218164,邮储银行,0
62218161,邮储银行,0
62215064,邮储银行,0
62215061,邮储银行,0
955998173,农业银行,0
955998174,农业银行,0
955998172,农业银行,0
955998177,农业银行,0
955998175,农业银行,0
955998176,农业银行,0
62215077,邮储银行,0
62215073,邮储银行,0
955998185,农业银行,0
62215079,邮储银行,0
955998188,农业银行,0
955998186,农业银行,0
955998187,农业银行,0
62215070,邮储银行,0
62215087,邮储银行,0
62218111,邮储银行,0
62215088,邮储银行,0
62218112,邮储银行,0
62215082,邮储银行,0
62218110,邮储银行,0
62215085,邮储银行,0
62218119,邮储银行,0
955998193,农业银行,0
955998194,农业银行,0
955998192,农业银行,0
62218116,邮储银行,0
955998199,农业银行,0
955998197,农业银行,0
955998198,农业银行,0
62218124,邮储银行,0
62218122,邮储银行,0
62218126,邮储银行,0
94006205,东莞农村商业银行,0
955998203,农业银行,0
955998204,农业银行,0
955998201,农业银行,0
955998202,农业银行,0
955998200,农业银行,0
955998209,农业银行,0
955998207,农业银行,0
955998208,农业银行,0
955998205,农业银行,0
955998206,农业银行,0
622181653,邮储银行,0
955998212,农业银行,0
955998213,农业银行,0
955998210,农业银行,0
955998225,农业银行,0
955998224,农业银行,0
955998229,农业银行,0
955998236,农业银行,0
955998237,农业银行,0
955998235,农业银行,0
955998232,农业银行,0
955998230,农业银行,0
955998231,农业银行,0
955998238,农业银行,0
955998239,农业银行,0
955998247,农业银行,0
955998245,农业银行,0
955998246,农业银行,0
955998243,农业银行,0
955998244,农业银行,0
6210188,广东省农村信用社联合社,0
624321,NongHyup Bank,1
621294,中国银行,0
624322,Cim Finance Ltd,1
624320,NongHyup Bank,1
621291,南洋商业银行（中国）,0
621293,中国银行,0
621292,南洋商业银行（中国）,0
624313,韩国乐天,1
624309,澳门永亨银行股份有限公司,1
624308,澳门永亨银行股份有限公司,1
624306,Cim Finance Ltd,1
624303,中信银行,1
624301,工商银行,0
624302,澳门永亨银行股份有限公司,1
624300,澳门永亨银行股份有限公司,1
621274,澳门BDA,0
622596,南京银行,1
622593,兴业银行,1
622592,兴业银行,1
621264,俄罗斯远东商业银行,0
622591,兴业银行,1
621255,澳门商业银行,0
621254,澳门商业银行,0
621257,Baiduri Bank Berhad,0
622584,渣打银行,1
621253,澳门商业银行,0
622583,渣打银行,1
621248,中国银行,0
621247,大西洋银行股份有限公司,0
621249,中国银行,0
621240,工商银行,0
622571,兴业银行,1
622570,光大银行,1
622573,兴业银行,1
622572,兴业银行,1
62218850,邮储银行,0
62218851,邮储银行,0
62218849,邮储银行,0
900105,山东农村信用联合社,0
625588,龙江银行,2
625586,邮储银行,0
623803,工商银行,0
62357003,介休市华都村镇银行,0
62357004,寿阳县汇都村镇银行,0
62357002,汾阳市九都村镇银行有限公司,0
62357005,洪洞县洪都村镇银行,0
6243561,Global Bank of Commerce Ltd,3
6243560,Global Bank of Commerce Ltd,3
6243551,Global Bank of Commerce Ltd,0
6243550,Global Bank of Commerce Ltd,0
620712,工商银行,0
620713,工商银行,0
620714,工商银行,0
620710,工商银行,0
620711,工商银行,0
621260103,金坛常农商村镇银行,0
620709,工商银行,0
620706,工商银行,0
620707,工商银行,0
620708,工商银行,0
620704,工商银行,0
622442,抚顺银行股份有限公司,0
622444,蒙古郭勒姆特银行,1
621105,工商银行,0
622436,澳门国际银行,0
622435,澳门国际银行,0
621107,工商银行,0
621106,工商银行,0
622432,大西洋银行股份有限公司,0
621103,工商银行,0
622434,澳门国际银行,0
621102,工商银行,0
622433,新加坡大华银行,1
621653002,安徽肥西石银村镇银行,0
621653001,吴忠市滨河村镇银行,0
621653006,大武口石银村镇银行,0
621653005,重庆江津石银村镇银行,0
621653004,重庆南川石银村镇银行,0
621653003,青岛莱西元泰村镇银行,0
622428,宁夏银行,1
621653007,银川掌政石银村镇银行,0
622423,永隆银行有限公司,1
622414,蒙古郭勒姆特银行,0
622410,恒生银行,0
622407,香港上海汇丰银行有限公司,0
622406,香港上海汇丰银行有限公司,0
622409,恒生银行,0
622403,工商银行,0
622402,工商银行,0
622404,工商银行,0
623700,工商银行,0
621346003,鄂尔多斯市东胜蒙银村镇银行,0
624200,工商银行,0
6244096,Joint-Stock Commercial Bank,1
6244092,Joint-Stock Commercial Bank,1
622493,AEON信贷财务亚洲有限公司,1
622496,Travelex,0
622495,Travelex,0
622490,星展银行香港有限公司,0
622492,星展银行香港有限公司,0
623579001,浙江玉环永兴村镇银行,0
622491,星展银行香港有限公司,0
625516,成都农村商业银行,2
622487,星展银行香港有限公司,0
622489,大新银行有限公司,0
622488,吴江农商行,0
622483,渣打银行香港有限公司,1
622482,渣打银行香港有限公司,1
622484,渣打银行香港有限公司,1
622481,江阴市农村商业银行,1
622480,中国银行,1
6216848,Russian Standard Bank,0
6216846,Russian Standard Bank,0
622479,中国银行,1
625503,乌鲁木齐市商业银行,2
625502,乌鲁木齐市商业银行,1
622478,上海农商银行,0
622472,东亚银行有限公司,1
622471,东亚银行有限公司,1
621275281,浦发银行,0
622466,盛京银行,1
622463,创兴银行有限公司,0
622459,中信银行,0
622453,中信银行,1
622456,中信银行,1
622455,盛京银行,0
622451,大新银行有限公司,1
621909,工商银行,0
621908,工商银行,0
621905,工商银行,0
621904,工商银行,0
621907,工商银行,0
621906,工商银行,0
621901,工商银行,0
621903,工商银行,0
62310401,贵阳小河科技村镇银行,0
621635105,东兴国民村镇银行,0
621682309,建水沪农商村镇银行,0
621682308,弥勒沪农商村镇银行,0
621682311,临沧临翔沪农商村镇银行,0
621682310,保山隆阳沪农商村镇银行,0
900205,山东农村信用联合社,0
621087,创兴银行有限公司,0
621084,建设银行,0
621250007,重庆丰都汇丰村镇银行,0
621682305,个旧沪农商村镇银行,0
621250006,大连普兰店汇丰村镇银行,0
621250005,广东恩平汇丰村镇银行,0
621682307,开远沪农商村镇银行,0
621250004,北京密云汇丰村镇银行,0
621682306,蒙自沪农商村镇银行,0
621250003,福建永安汇丰村镇银行,0
621682301,阿拉沪农商村镇银行,0
621250002,重庆大足汇丰村镇银行有限责任公司,0
621250001,湖北随州曾都汇丰村镇银行,0
621682303,瑞丽沪农商村镇银行,0
621682302,嵩明沪农商村镇银行,0
6221441,Travelex Japan KK,3
6221440,Travelex Card Services,3
620611,工商银行,0
620612,工商银行,0
620607,工商银行,0
620609,工商银行,0
620602,工商银行,0
620604,工商银行,0
6243651,Gazprombank,1
6243650,Gazprombank,1
6243652,Gazprombank,1
621915,工商银行,0
621912,工商银行,0
621911,工商银行,0
621914,工商银行,0
621913,工商银行,0
621910,工商银行,0
622321,台州银行,1
622319,山东农村信用联合社,0
622314,工商银行,0
621092007,江苏邗江联合村镇银行,0
622317,工商银行,0
622310,青海银行,0
62349550,CSC,3
622313,工商银行,0
622304,工商银行,0
623637,安徽省农村信用社联合社,0
622306,工商银行,0
622300,上海银行,1
623633,深圳前海微众银行,0
6253098,工商银行,1
623627,广东华兴银行,0
623622,上海华瑞银行股份有限公司,0
6233491,PVB Card Corporation,3
623611,广东华兴银行,0
623602,工商银行,0
9558,工商银行,0
620561,工商银行,3
621250009,重庆荣昌汇丰村镇银行,0
621250008,湖北天门汇丰村镇银行,0
62169302,丹东鼎安村镇银行,0
621250012,湖北麻城汇丰村镇银行,0
621250011,山东荣成汇丰村镇银行,0
621250010,湖南平江汇丰村镇银行,0
620551,青岛银行,3
921002,中国银行,3
620552,华夏银行,3
921001,中国银行,3
621092001,浙江长兴联合村镇银行,0
921000,中国银行,3
6233455,JSC Liberty Bank,0
621355002,宜兴阳羡村镇银行,0
6233452,JSC Liberty Bank,0
6233451,JSC Liberty Bank,0
6233454,JSC Liberty Bank,0
6233453,JSC Liberty Bank,0
621078,BC卡公司,0
624100,工商银行,0
622399,辽阳银行股份有限公司,0
621069,交通银行,0
622395,大同银行,0
621064,AEON信贷财务亚洲有限公司,0
622397,宜昌市商业银行,1
622387,永隆银行有限公司,1
622386,上海商业银行,1
621055,越南西贡商业银行,0
622380,中国银行,1
622382,建设银行,0
621050,上海银行,0
622381,建设银行,1
621049,蒙古郭勒姆特银行,0
622377,恒生银行有限公司,1
622376,恒生银行有限公司,1
621045,丝绸之路银行,0
622378,恒生银行有限公司,1
622373,大新银行有限公司,1
621042,南洋商业银行,0
622372,东亚银行有限公司,1
621041,中国银行,0
622375,大新银行有限公司,0
621043,集友银行,0
622371,花旗银行有限公司,1
621040,莫斯科人民储蓄银行,0
62163110,广汉珠江村镇银行,0
621039,BC卡公司,0
622366,徽商银行安庆分行,0
621035,中原银行,0
622365,东亚银行有限公司,0
621034,上海商业银行,0
621031,BC卡公司,0
622361,香港上海汇丰银行有限公司,1
621032,BC卡公司,0
622360,香港上海汇丰银行有限公司,1
621027,BC卡公司,0
622355,集友银行,0
623688,广东华兴银行,0
622354,Bangkok Bank Pcl,1
621023,BC卡公司,0
621025,BC卡公司,0
622356,CSC,1
621020,BC卡公司,0
622351,南洋商业银行,0
622350,南洋商业银行,1
622353,集友银行,1
622352,集友银行,1
622348,中国银行,0
621016,星展银行,0
622347,中国银行,1
622349,南洋商业银行,1
621012,BC卡公司,0
622346,中国银行,1
622340,徽商银行淮北分行,0
621011,BC卡公司,0
621006,BC卡公司,0
621002,交通银行,0
622333,东莞市商业银行,0
623665,广东华兴银行,0
621001,工商银行,0
621003,BC卡公司,0
623664,徽商银行,0
622327,徽商银行马鞍山分行,0
62594270,工商银行,1
62138403,黄骅青隆村镇银行,0
62138402,青县青隆村镇银行,0
62138404,东光青隆村镇银行,0
62138401,沧州市运河青隆村镇银行,0
62594260,工商银行,1
621659010,东丰吉银村镇银行,0
625368,邮储银行,1
625367,邮储银行,1
621659002,沧县吉银村镇银行,0
621623001,宝生村镇银行,0
62355001,汝州玉川村镇银行,0
625358,徽商银行,1
621682209,澧县沪农商村镇银行,0
621682213,慈利沪农商村镇银行,0
621682212,双峰沪农商村镇银行,0
621682211,涟源沪农商村镇银行,0
621682210,石门沪农商村镇银行,0
625335,宁夏银行,1
624000,工商银行,0
625332,工商银行,1
625331,工商银行,1
625330,工商银行,1
6201088,Russian Standard Bank,3
6201086,Russian Standard Bank,3
622296,大新银行有限公司,1
622295,大新银行有限公司,1
622297,大新银行有限公司,0
625320,BC卡公司,1
622294,大新银行有限公司,1
622293,大新银行有限公司,1
621682206,永兴沪农商村镇银行,0
621682205,衡阳沪农商村镇银行,0
621682208,临澧沪农商村镇银行,0
621682207,桂阳沪农商村镇银行,0
621682203,醴陵沪农商村镇银行,0
620537,澳门通股份有限公司,3
620532,澳门通股份有限公司,3
620533,宁波银行,3
620530,浦发银行,3
620531,中国银行,3
621353001,广州番禹新华村镇银行,0
621353003,郎溪新华村镇银行,0
621353002,安徽当涂新华村镇银行,0
620529,邮储银行,3
621353008,天津静海新华村镇银行,0
620527,中信银行,0
620521,交通银行,3
621353005,安徽和县新华村镇银行,0
